name,state,city,address,lattitude,longitude,type
Smarttron Automations,Tamil Nadu,bengaluru,"4th Floor, 1031, 24th Main Rd, 1st Sector, HSR Layout, Bengaluru",12.917819,77.64921,6
Blue Tokai Coffee,Tamil Nadu,mumbai,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",18.989356,72.825234,6
VR Chennai,Tamil Nadu,chennai,"Jawaharlal Nehru Rd, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu ",13.0805465,80.197132,6
DSL Virtue Mall,Karnataka,hyderabad,"Near Rajiv Gandhi International Cricket Stadium, Survey Colony, Industrial Development Area, Uppal, Hyderabad, Telangana ",17.3998101,78.5551167,6
Jogo Infinite,Karnataka,kochi,"Louis Line, 3869a, Pandit Karuppan Rd, Perumanoor",9.9447031,76.2925099,6
Sixth Avenue Cafe,Karnataka,calicut,"Ground Floor Baby Arcade, PT Usha Rd, near GatewayHotel, Kozhikode, Kerala ",11.2582475,75.7747771,6
Dr. Cafe,Tamil Nadu,calicut,"Kozhikode - Mavoor - Areacode Rd, Near Hindustan Petroleum, Velliparamba, Kozhikode, Kerala ",11.2698057,75.8436455,6
Cafe Kathaa,Tamil Nadu,pune,"Unnamed Road, Fergusson college campus Rd, Shivajinagar, Pune, Maharashtra 411004",18.5207781331765,73.8405353264273,6
"Kumaran Silks, T Nagar",Rajasthan,chennai,"12, Nageswaran Road, Parthasarathi Puram, T. Nagar",13.0406526,80.232646,6
Subway Aundh,Bihar,pune,"1 Samar Paradise, DP Rd, Aundh, Pune, Maharashtra 411007",18.5604818759678,73.8050409881093,6
"Chai Kings, Sai baba colony",Karnataka,coimbatore,"No. 546 and 567, NSR Rd, Saibaba Colony, Tamil Nadu ",11.0268889,76.9485693,6
Adani Shantigram,Tamil Nadu,ahmedabad,"Adani Shantigram, Gujarat 382421",23.1606011,72.5427391,6
Mugs And Brews - Cafu00e9 Restaurant,Tamil Nadu,coimbatore,"23A Thudiyalur Road Sivasakthi Nagar, Saravanampatti",11.0809942,76.9911489,6
"1944 The Hocco Kitchen, Vaishnodevi ",Uttar Pradesh,ahmedabad,"Vaishnodevi Cir, Ahmedabad, Gujarat ",23.1347369,72.541765,6
Benjamin Bangalee,Maharashtra,kolkata,"P/122, James Long Sarani, Majhipara, Kolkata, West Bengal ",22.4668437,88.3111551,6
Richy Rich - Race course,Tamil Nadu,coimbatore,"Race Course Rd, Near Park, Race Course, Coimbatore, Tamil Nadu ",10.9984009,76.9765316,6
Suba International,West Bengal,mumbai,"Plot No. 211, Chakala, Sahar Rd, Opposite Cigarette Factory, Andheri East, Mumbai, Maharashtra",19.106207,72.860261,6
MCGM Parking || Runwal Anthurium,West Bengal,mumbai,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",19.1806661685396,72.9468472363647,6
DLF Chennai,West Bengal,chennai,"Mount Poonamallee Rd, Manapakkam",13.0223,80.1749,6
Kabra Metro One,West Bengal,mumbai,"14, JP Rd, Aram Nagar, Seven Bunglow, Andheri West",19.1303012111998,72.8222972342668,6
Lumber Jack,Haryana,pune,"TechKaTech Innovation Hub, Karve road, Opp to Vandevi Temple, above Hotel Marathi Bana, Mavale Basti, Hingne Budrukh, Karve Nagar, Pune, Maharashtra ,Karve Nagar",18.4931152837874,73.8154865931648,6
AtherSpace Pune,Haryana,pune,"805, Bhandarkar Rd, Below Kung Apartments, Deccan Gymkhana, Pune, Maharashtra ",18.5186726,73.8302965,6
OMAXE Gurgaon Mall,Rajasthan,gurugram,"71, Shanti St, Block S, Uppal Southend, Sector 49, Gurugram, Haryana ",28.4109579,77.042484,6
MCGM Parking || Club Aquaria,Uttar Pradesh,mumbai,"Devidas Lane, Shanti Ashram Borivali West, Near St.Lawrence High School, Mumbai, Maharashtra ,Borivali",19.2402364,72.8481819,6
Focus Mall,Maharashtra,calicut,"Rajaji Road, Calicut-  Kerala, India",11.2586377,75.7857046,6
GM Cycle Parking Stand (Opp to sevai maiyyam),Rajasthan,chennai,"No 43/G, Station Road, Thirumalairajapuram, Avadi, Chennai, Tamil Nadu ",13.117155,80.09997,6
"Grand Mall, Kochi",Maharashtra,kochi,"Panvel - Kochi - Kanyakumari Hwy, Toll Junction, Edappally, Kochi, Kerala ",10.0244123,76.3089558,6
Hotel House Inn,Maharashtra,noida,"BS-100, Basai, Sector 70, Noida, Uttar Pradesh ",28.5952291,77.3822213,6
Kotak Mahindra Bank,Jammu,indore,"580, Mahatma Gandhi Rd, near Indraprastha Tower, Infront of, Race Course Road, Indore, Madhya Pradesh ",22.7229189,75.8793613,6
Dosa Magic,Maharashtra,indore,"147 B, Moon Palace Colony, Near Annapurna Police Station, Annapurna Road, Indore",22.6959754,75.8422103,6
The blue roof Cafe,Telangana,indore,"236, Bhawarkua Main Rd, near Anand Super 100, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh ",22.689781,75.866902,6
Oyo Townhouse 118,Delhi,delhi,"20, Gagan Vihar, Krishna Nagar ",28.646011,77.296796,6
Oyo Townhouse 381,Delhi,delhi,"D/59, New Seemapuri Rd, Pocket E, Dilshad Colony New Simapuri, Dilshad Garden",28.68902,77.323102,6
Nukkad Tea Cafe,Andhra Pradesh,raipur,"75, Jalvihar Colony Rd, Civil Lines, Raipur, Chhattisgarh",21.2404762,81.6574975,6
Aaranyam Restaurant & Cafe ,Chhattisgarh,raipur,"near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Naya Raipur, Chhattisgarh ",21.134229,81.7723096,6
Ather Space Ahmedabad,Delhi,ahmedabad,"Shop No. 01, Ground floor, 3rd Eye Vision Opp. Shivalik Plaza, near AMA, Panjrapole CharRasta, Ahmedabad, Gujarat ",23.0281973,72.5432892,6
"Cake Bee, Cantonment",Madhya Pradesh,tiruchirappalli,"3/A, Bharathidasan Salai, near Campion School, Cantonment, Tamil Nadu, Trichy",10.8024024,78.6824181,6
"Cake Bee, Singaram Nagar",Kerala,tiruchirappalli,"Ground Floor, No.7, Singaram Nagar, Kattur, Trichy Tamil Nadu, Trichy",10.7967137,78.7563467,6
Aspire - Step Inn Sector 27,Maharashtra,gurugram," opposite Jan Pratinidhi Apartments, Sector 27, Gurugram, Haryana 122009",28.4672823,77.0927632,6
Veg Aroma,Maharashtra,nashik,"Gangapur Rd, Kale Nagar, Viveka Nand Nagar, Anandvalli, Nashik, Maharashtra ,Gangapur Road",20.0120574,73.7461884,6
The Cobble Street,Maharashtra,nashik,"Gangapur-Savargaon Rd, Nashik, Maharashtra ",20.0144062,73.6983448,6
Brown Bites II,Maharashtra,jaipur,"B-42, Sarthi Marg, Bhan Nagar, Jaipur, Rajasthan ",26.901567,75.751926,6
Lodha Florenza,Maharashtra,mumbai,"On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",19.1538114182866,72.8557957193731,6
"Ather Space, Coimbatore",Maharashtra,coimbatore,"357, Patel Rd, Ram Nagar, Coimbatore, Tamil Nadu ",11.0113482,76.9598159,6
K Star Chembur,Maharashtra,mumbai,"VN Purav Marg Diamond Garden, Basant Garden, Chembur Mumbai, Maharashtra,Chembur",19.052316305376,72.9016358109368,6
IIT Madras (ICSR),Chandigarh,chennai,"Near Gajendra Circle, Opposite to Admin Building, Indian Institute Of Technology, Adyar, Chennai, Tamil Nadu ",12.9917014,80.232102,6
"Ather Space, Kochi",Delhi,kochi,"Ponnurunni-Chalikkavattom Rd, Ponnurunni East, Ponnurunni, Vyttila, Ernakulam, Kerala ",9.98014,76.3173646,6
Treehouse Queens Pearl,Maharashtra,gurugram,"SH 15A, Shanti Nagar, Shivaji Nagar, Sector 11, Gurugram, Haryana ,Gurgaon",28.4493495,77.0315967,6
Kala Ghoda Cafe,Maharashtra,mumbai,"10, Rope Walk Ln, Kala Ghoda, Fort, Mumbai, Maharashtra ",18.9284545096609,72.8320303138997,6
UB City,Maharashtra,bengaluru,"No 24, Vittal Mallya Road, KG Halli, D' Souza Layout, Ashok Nagar,",12.971406,77.595799,6
Trichi Kaveri Foods Private Limited,Kerala,tiruchirappalli,"19, Main road, Annamalai Nagar",10.8330993,78.6845337,6
Signature Mall,Tamil Nadu,ghaziabad,"Shop No. 2. Ground Floor Signature Street, G-Block, Govindpuram, Ghaziabad, Uttar Pradesh ",28.6910142131536,77.486384992674,6
 Hotel Noida International,Maharashtra,noida,"Nagar Complex Noida Road Opposite Mercedes Showroom, Sector 11, Noida, Uttar Pradesh ,Noida",28.5967575,77.3282689,6
Carnival Cinemas Imax,Telangana,mumbai,"Carnival Cinemas Imax, Anik Wadala Link Rd, Bhakti Park, Wadala, Mumbai, Maharashtra ,Worli",19.0313299,72.8809653,6
Hotel Parktel ,Andhra Pradesh,ghaziabad,"Omaxe Plaza, 583, Vijay Laxmi Pandit Marg, Near, Shakti Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh",28.6463665,77.36784004418,6
Ardas Televentures Pvt Ltd,Andhra Pradesh,jaipur,"#147, Rathore Nagar, Amrapali Road, Vaishali Nagar",26.911545,75.74876,6
Cue Campus,Madhya Pradesh,hubli,"B 4 chetan complex opp kims main gate Vidhyagar, PB Rd, Vidya Nagar",15.360651,75.126774,6
Sony Center Bellad and Company,West Bengal,hubli,"Sony Center, Lamington Rd, Deshpande Nagar, Hubli",15.351334,75.141651,6
Bellad Towers,Maharashtra,hubli,"Ground Floor Bannigida Stop, Gokul Rd ",15.351171,75.126191,6
Uma complex,Kerala,chennai,"No 14, Professors colony extn, Indian airforce road, East Tambaram",12.9149033,80.1266472,6
"Coffee King, Adajan",Kerala,surat,"1,2. Abhinandan Heights, Nr.madhuvan circle, LP Savani Rd, Adajan Gam, Adajan, Surat, Gujarat ",21.1917016,72.7900328,6
Oyo Townhouse 278 Rohini,Kerala,delhi,"6-A, Pocket 27, Sector-24, Rohini, Delhi, 110085, New Delhi, Delhi",28.7328878,77.0841225,6
Ather Space Jaipur,Kerala,jaipur,"BL Tower, 2, Tonk Rd, near Sanghi Farm, Durgapura",26.854201,75.794615,6
"Ather Space, Lajpat Nagar",Kerala,delhi,"A-32, Feroze Gandhi Rd, Lajpat Nagar II, Delhi ",28.5705131,77.2368888,6
HiLite Mall,Kerala,calicut,"G1003, NH 66, Kozhikode Bypass, Poovangal, Kozhikode, Kerala ",11.248533,75.8334487,6
Zozoz Pizzeria,Kerala,hyderabad,"Rd Number 45, opposite Khazana, CBI Colony, Jubilee Hills, Hyderabad, Telangana ",17.4306503,78.4020035,6
"Heart Cup Coffee, Gachibowli",Kerala,hyderabad,"Old Mumbai Hwy, next to HP Petrol Pump (Venkatadri Fuel Point, FCI Employees Cooperative Housing Society, Indira Nagar, Gachibowli, Hyderabad, Telangana ",17.4453566,78.3556014,6
NAKSHATRA PURE VEG,Kerala,chennai,"No.93, Bazaar Road, Madipakkam Main Rd, Ram Nagar South, Madipakkam",12.9644294,80.2118897,6
Pepper & Tarragon Club Caffe,Gujarat,hyderabad,"Opposite to Aparna Sarovar, Nalagandla, Telangana ",17.46377,78.3088,6
"Ather Space, Trichy",Maharashtra,tiruchirappalli,"20/C113, 5th Cross, Thillai Nagar,Trichy - 620018",10.8240776,78.684925,6
Narahari Silk House,Gujarat,hyderabad,"18-6-828, Lal Darwaza Rd, Balagunj, Lal Darwaza South, Lal Darwaza, Hyderabad, Telangana ",17.34763,78.475397,6
VR Surat,Gujarat,surat,"Dumas Rd, Magdalla, Surat, Gujarat ",21.1451737,72.7569487,6
WeFix Automobile,Delhi,pune,"Plot no.27(Residential, PCNTDA, Sector 10, Shriram Colony, Bhosari, Pune, Maharashtra ,Bhosari",18.648377246379,73.8298662608401,6
The Vizag Drive In,Delhi,visakhapatnam,"4-72-12, Beach Road, next to BPCL Petrol Bunk, Lawsons Bay Colony, Visakhapatnam, Andhra Pradesh ",17.7314545,83.3405749,6
"Ather Space, Visakhapatnam",Maharashtra,visakhapatnam,"Railway New Colony Rd, Sri Siddi Enclave, Railway New Colony, Visakhapatnam, Andhra Pradesh ",17.727627,83.2957312,6
Hotel Yogi Midtown,Maharashtra,mumbai,"Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",19.0640261000026,73.0197154300262,6
"Breadworld, Jawahar Nagar",Maharashtra,kochi,"Subhash Chandra Bose Road,  Jawahar Nagar, Kadavanthra,  Ernakulam, Kerala ",9.9721366,76.3020765,6
"Host The Hospitality Store (Breadworld, Thykoodam)",Haryana,kochi,"Thykoodam Service Rd, Vyttila,  Thykoodam, Kochi,  Kerala ",9.96185111999512,76.31884765625,6
"Breadworld, Mavelipuram",Haryana,kochi,"7/5 1 6- 1, 2, 3,  Seaport u2013 Airport Rd, Mavelipuram, Kakkanad, Kerala ",10.0231762,76.3411644,6
"Breadworld, Petta",Haryana,kochi,"50/698 pushpamangalam Heritage, petta Maradu Road Near Gandhi Square",9.9449301,76.3354211,6
"Ather Space, Kozhikode",Haryana,calicut,"MCC Cross Rd, Vellayil, Kozhikode, Kerala ",11.264453,75.7773662,6
AtherSpace JP Nagar,Maharashtra,bengaluru,"292, Outer Ring Rd, J P Nagar Phase 5",12.9062039682694,77.5908095423095,6
Kohinoor MCGM parking,Maharashtra,mumbai,"Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra ",19.0246088948704,72.842820210728,6
AtherGrid - Bhavsar,Maharashtra,nashik,"Shop No. 5, ITI Ambad Road Kartikey Nagar Stop, Kamatwade, Nashik, Maharashtra,Kuthwad",19.9782307026474,73.7468528059045,6
Bhavsar's AtherGrid 2,Maharashtra,nashik,"18/08, Rajratna Nagar, Pawan Nagar, Nashik, Maharashtra ",19.9714488737097,73.7559054108409,6
BMC Parking Runwal Greens,Maharashtra,mumbai," Nahur West, Industrial Area, Bhandup West, Mumbai, Maharashtra",19.1593952,72.945112,6
BMC Market Bhandup ,Gujarat,mumbai,"320, 3rd Floor, BMC Market, Station Road, Bhandup West, next to Dreamz Mall, Bhandup (W, Bhandup East, Mumbai, Maharashtra",19.1447758224472,72.9371466284051,6
Trichy Sarathas,Maharashtra,tiruchirappalli,"No. 45, NSB Rd, Teppakulam, Tamil Nadu ",10.8267085,78.6959116,6
"Ather space, Indore",Punjab,indore,"TBC Tower, Geeta Bhawan, AB Road",22.7194463,75.884181,6
DISHKO Eatery,Uttar Pradesh,trivandrum,"TC 26, Taj Arcade, 860(1, Bakery Jct Rd, Bakery Junction, Panavila, Thycaud, Thiruvananthapuram, Kerala ",8.4997772,76.9542647,6
Charminar Chowrasta Cafe,Madhya Pradesh,visakhapatnam,"12-43/4 GF, R K Nagar, Pothinamallayya Palem, Visakhapatnam, Andhra Pradesh ",17.8000838,83.3473927,6
Best Western Ramachandra Hotel,West Bengal,visakhapatnam,"8-8-36, GNT Rd, Medical Center, Gajuwaka, Visakhapatnam, Andhra Pradesh",17.6861805,83.2065285,6
Cygnett Inn Ramachandra,West Bengal,visakhapatnam,"31-2-4/5, NH16, opp. All India Radio Station, Kurmannapalem, Visakhapatnam, Andhra Pradesh ",17.6851429,83.1578664,6
Moondru Kambam Nellai Muthu Vilas Sweets & Bakes,West Bengal,coimbatore,"#422 A, Palakkad Main Rd, near Cassino Furniture, Kuniyamuthur, Tamil Nadu ",10.9611662,76.954832,6
"CakeBee, Sulur",Jharkhand,coimbatore,"322/2 DEFENCE COLONY 2nd STREET, KADAMBADI VILLAGE, Sulur, Tamil Nadu ",11.024978,77.1667265,6
Tiruppur Sree Annapoorna,Maharashtra,coimbatore,"Road, Rayan Kovil, Avinashi, Tamil Nadu ",11.1750315,77.2634385,6
Aastha Talkies,West Bengal,indore,"Near 452010, Patni Pura Rd, Nanda Nagar, Indore, Madhya Pradesh ",22.7431448,75.8841123,6
Ather Space Nashik,West Bengal,nashik,"Ather Space - Ather Energy's Experience Centre ( Patwa Auto Drive), Patwa EV Zone, Trimbakeshwar Rd, opp. Sebel Hotel, Nashik, Maharashtra",19.9944454848697,73.764436759524,6
"Just Loaf, Kozhikode",West Bengal,calicut,"Beach Rd, opp. Kozhikode Corporation Office, Mananchira, Kozhikode, Kerala , India",11.2541077,75.7712783,6
"Just Loaf, Perinthalmanna",Telangana,malappuram,"Just Loaf, Perinthalmanna Jubilee Bypass, Road, Perintalmanna, Kerala , India",10.9882867,76.2250874,6
"Hocco Eatery, Vastral",Telangana,ahmedabad,"MADHAV 99 19, Nirant Cross Rd, Mahadev Nagar Tekra, Ahmedabad, Gujarat ",22.9992398,72.6594584,6
Prestige Falcon Towers,Telangana,bengaluru,"No 19, Brunton Rd, Craig Park Layout, Ashok Nagar,",12.971272,77.614552,6
Reliance Digital Kamlanagar,Jharkhand,delhi,"37 Bunglow Road Kamla Nagar, opp. Amitabh Guest House, Civil Lines, New Delhi",28.6839369,77.2022968,6
Food Sixteen Restaurant,Bihar,delhi,"Metro Station, A-16, Grand Trunk Rd, near Adarsh Nagar, Indira Nagar, Azadpur, New Delhi",28.7169145,77.168538,6
Abhay Graphics II,Andhra Pradesh,pune,"D-II, Plot no 32, Unit B - Near Kia Showroom, In front of HDFC Colony, Chinchwad",18.6532425324259,73.8034013253093,6
Miramar Residency - Blive,Jammu,goa,"Miramar Beach, Miramar, Panaji, Goa",15.4845196013223,73.809121797395,6
Old Goa Residency- Blive,Rajasthan,goa,"Near Old Goa Fire Brigade, Goa",15.5000488654027,73.9141273127392,6
Eham Digital,Rajasthan,calicut,"2nd Unison Tower, Thondayad Junction Thondayad Bye Pass, near Star Care Hospital, Kozhikode, Kerala ",11.2648469,75.8109713,6
Darshan super market,Tamil Nadu,chennai,"Chitrakoot Complex,No.91/18A,OMR,Egattur opp to Flsmidth,Chennai-603103,Chengalpattu, District, Chennai, Tamil Nadu ",12.8291702,80.2298531,6
Mall of Mysore,Uttar Pradesh,mysore,"No.C-1, M.G Road Indira Nagar, Nazarbad Mohalla, Extension",12.298036,76.663958,6
"Cafe Coffee Day, Gokulam Road",West Bengal,mysore,"6th Main, Gokulam Road, V V Mohalla Ground Floor, C/O Star Wing Building",12.326612,76.626866,6
CarTuneZ,Tamil Nadu,chennai,"Mount Poonamallee Rd, Swaminatha Nagar, Goparasanallur, Chennai, Tamil Nadu ",13.0416621313573,80.1264474028141,6
Shree Shanthi's the garment shop,Tamil Nadu,chennai,"1, 10th Cross St, near water tank. Customer care: 9940169111, 9789964111, Indira Nagar, Adyar, Chennai, Tamil Nadu ",12.9966632,80.2517792,6
The Smith's Cafe & bakery,Maharashtra,chennai,"Balaji Nagar 2nd Cross St, Balaji Nagar, Ponniammanmedu, Chennai, Tamil Nadu ",13.125599,80.2241501,6
Sri Murugan Stores,Andhra Pradesh,chennai,"9&10, Tejraj colony, Agaram Main Rd, Selaiyur, Chennai, Tamil Nadu ",12.9056714,80.1421391,6
Firewood Restaurant,Odisha,jaipur,"B-136A, RAJENDRA MARG, near JANTA STORE, CROSSING, BapuNagar",26.8898540600064,75.8089775422449,6
Oyo Silverkey 42750,Gujarat,gurugram,"170, Medicity, Islampur Colony, Sector 38,  Gurugram",28.434959,77.0442743,6
Amrit Residency,Gujarat,gurugram,"Opposite Ayyappa Temple, Dundahera, Surya Vihar, Sector 21, Gurugram",28.5184277,77.0719022,6
"Cafe coffee day, Kazhakootam, Trivandrum",Karnataka,trivandrum,"Queen Tower, Kazhakootam, Thiruvananthapuram, Kerala ",8.549333,76.877257,6
Peep Kitchen ,Karnataka,goa,"Risara Luxury , Ground Floor , Taliegao Market Road , Near Taliegao Near Taliegao Community Centre Taliegao, Panaji, Goa",15.4701676,73.8261271,6
Blive HO,Karnataka,goa,"Plot No. 22-B, GF-1, Happy Home Co-op. Soc, La Campala Colony, Miramar, Panaji, Goa",15.4853333,73.8135871,6
Karkhana - The Food Garage,Karnataka,raipur,"SHOP No. 12 JAI SHADARAM MARKET DHAMTARI ROAD, NH30, Raipur, Chhattisgarh ",21.1889342,81.7015232,6
Jyoti Guest House,Karnataka,jaipur,"8/238, Sector 8, Malviya Nagar, Jaipur",26.8433189,75.8037396,6
Xperia,Karnataka,ahmedabad,"Opposite Radhe Fortune, Bhat Circle, S.P Ring Road, Ah,edabad",23.1168523,72.6288522,6
Ather Space - Gujranwala Town,Tamil Nadu,delhi,"A 11, GT Karnal Rd, near Vinayak Hospital, Block A, Gujranwala Town, Delhi, 110009",28.6990084,77.1833274,6
Navneet Institute,Tamil Nadu,ahmedabad,"101-102, Prarthana Complex, nr. Kakadia Hospital, opp. Dinesh Chambers, Bapunagar, Ahmedabad, Gujarat ",23.040249,72.6307112,6
Shri Laxmi Kedar Jewellers,Telangana,nashik,"Jijamata Rd, Bhandi Bazar, Saraf Bazar, Panchavati, Nashik, Maharashtra",20.0052029021044,73.791297380718,6
The Emerald Resort,Telangana,pune,"Lonavala Annexe,Somatne, Old Mumbai - Pune Hwy, Near Pioneer Hospital, Tukaram Nagar, Talegaon Dabhade, Maharashtra ",18.7077154040181,73.6822930730169,6
Inox Bund Garden Road,Telangana,pune,"Plot No.D, Bund Garden Rd, Pune, Maharashtra",18.5267515,73.8779382,6
Black Spate,Telangana,jaipur,"G-6, Shreenath Tower, Sector 2, Central Spine, Vidyadhar Nagar",26.963612,75.7810224,6
Barista,Telangana,pune,"Shop 1-6,82/2/2a, Sahkarnagar, Parvati, Pune, Maharashtra ",18.4845962800607,73.8496819997945,6
Precision Path Lab,Maharashtra,jaipur,"72/2, Shipra Path, Patel Marg, Mansarovar, Jaipur, Rajasthan",26.8547202,75.7731708,6
Ather Space Goa,Maharashtra,goa,"Betim-Pomburpa Rd, Alto- Betim Porvorim, Penha de Franu00e7a, Goa",15.5230657,73.825913,6
Ather test ride centre,Maharashtra,hyderabad,"160/1, Patny Center, Sardar Patel Rd, Hyderabad, Telangana ",17.4435458,78.4798274,6
Prestige Khoday Tower,Maharashtra,bengaluru,"No 5, Raj Bhavan Road, Vasanth Nagar",12.982728,77.594179,6
Prestige Saleh Ahmed,Maharashtra,bengaluru,"No 24, Lady Curzon Road, Tasker Town, Shivaji Nagar,",12.980553,77.603318,6
Mama Panda,Maharashtra,vijayawada,"Royal arcade, beside sweet magic , opp to dvmanor, MG Rd, Vijayawada, Andhra Pradesh ",16.4992397,80.6481963,6
AtherSpace Mysore,Delhi,mysore,"#1A, A1, Hunsur Main Rd, Hinkal",12.325053,76.611337,6
Bamboo & Biryani,Uttar Pradesh,vijayawada,"40-3-18, Kalyanam Ramarao St, Venkateswara Puram, Sidhartha Nagar, Labbipet, Vijayawada, Andhra Pradesh ",16.5009139,80.6472927,6
Lodha Venezia CPL,Haryana,mumbai,"GD Ambekar Marg, Lal Baug, Parel, Mumbai, Maharashtra",18.9917205,72.841513,6
Cafe Peter,Delhi,pune,"Waman Ganesh Heights, Pashan Rd, Bavdhan, Pune, Maharashtra",18.5105106,73.7819022,6
Throttle Shrottle Moto Cafe,Delhi,gurugram,"Faridabad - Gurgaon Rd, Baliawas, Bandhwari, Haryana 122102",28.428213,77.1405458,6
Inox R21,Maharashtra,ahmedabad,"Plot No 145, 2nd Floor, Royal Honda Showroom, Sector 21, Gandhinagar, Gujarat ",23.2316208,72.6682058,6
Inox R16,Maharashtra,ahmedabad,"Cluster_gandhinagar 2 Office, Sector 16, Gandhinagar, Gujarat ",23.2310524,72.648583,6
Acre Bengaluru,Maharashtra,bengaluru,"No 63 , International Airport Road, Meenugunte, Jala Hobli, Yelahanka, Taluk",13.189056,77.644524,6
AtherSpace Hubli,Gujarat,hubli,"P. B. Road, Bhairidevarkoppa",15.387875,75.1016179,6
