region,category,parameter,mode,powertrain,year,unit,value
Netherlands,Historical,EV sales,Cars,BEV,2016,Vehicles,4100
Netherlands,Historical,EV stock,Cars,PHEV,2016,Vehicles,99000
Netherlands,Historical,EV sales share,Cars,EV,2016,percent,6
Netherlands,Historical,EV stock share,Cars,EV,2016,percent,1.399999976158142
Netherlands,Historical,EV stock share,Cars,EV,2017,percent,1.399999976158142
Netherlands,Historical,EV sales share,Cars,EV,2017,percent,2.5
Netherlands,Historical,EV stock,Cars,PHEV,2017,Vehicles,98000
Netherlands,Historical,EV sales,Cars,BEV,2017,Vehicles,9200
Netherlands,Historical,EV stock,Cars,BEV,2017,Vehicles,21000
Netherlands,Historical,EV sales,Cars,PHEV,2017,Vehicles,1100
Netherlands,Historical,EV sales,Cars,PHEV,2018,Vehicles,3500
Netherlands,Historical,EV stock,Cars,BEV,2018,Vehicles,45000
Netherlands,Historical,EV sales,Cars,BEV,2018,Vehicles,24000
Netherlands,Historical,EV stock,Cars,PHEV,2018,Vehicles,98000
Netherlands,Historical,EV sales share,Cars,EV,2018,percent,6.300000190734863
Netherlands,Historical,EV stock share,Cars,EV,2018,percent,1.7000000476837158
Netherlands,Historical,EV stock share,Cars,EV,2019,percent,2.299999952316284
Netherlands,Historical,EV sales share,Cars,EV,2019,percent,15
Netherlands,Historical,EV stock,Cars,PHEV,2019,Vehicles,96000
Netherlands,Historical,EV sales,Cars,BEV,2019,Vehicles,62000
Netherlands,Historical,EV stock,Cars,BEV,2019,Vehicles,110000
Netherlands,Historical,EV sales,Cars,PHEV,2019,Vehicles,4900
Netherlands,Historical,EV sales,Cars,PHEV,2020,Vehicles,15000
Netherlands,Historical,EV stock,Cars,BEV,2020,Vehicles,180000
Netherlands,Historical,EV sales,Cars,BEV,2020,Vehicles,73000
Netherlands,Historical,EV stock,Cars,PHEV,2020,Vehicles,110000
Netherlands,Historical,EV sales share,Cars,EV,2020,percent,25
Netherlands,Historical,EV stock share,Cars,EV,2020,percent,3.299999952316284
Netherlands,Historical,EV stock share,Cars,EV,2021,percent,4.199999809265137
Netherlands,Historical,EV sales share,Cars,EV,2021,percent,30
Netherlands,Historical,EV stock,Cars,PHEV,2021,Vehicles,140000
Netherlands,Historical,EV sales,Cars,BEV,2021,Vehicles,64000
Netherlands,Historical,EV stock,Cars,BEV,2021,Vehicles,250000
Netherlands,Historical,EV sales,Cars,PHEV,2021,Vehicles,31000
Netherlands,Historical,EV sales,Cars,PHEV,2022,Vehicles,34000
Netherlands,Historical,EV stock,Cars,BEV,2022,Vehicles,340000
Netherlands,Historical,EV sales,Cars,BEV,2022,Vehicles,73000
Netherlands,Historical,EV stock,Cars,PHEV,2022,Vehicles,190000
Netherlands,Historical,EV sales share,Cars,EV,2022,percent,35
Netherlands,Historical,EV stock share,Cars,EV,2022,percent,5.599999904632568
New Zealand,Historical,EV stock,Cars,BEV,2010,Vehicles,14
New Zealand,Historical,EV sales,Cars,BEV,2010,Vehicles,10
New Zealand,Historical,EV sales share,Cars,EV,2010,percent,0.006300000008195639
New Zealand,Historical,EV stock share,Cars,EV,2010,percent,0.0006099999882280827
New Zealand,Historical,EV stock share,Cars,EV,2011,percent,0.0013000000035390258
New Zealand,Historical,EV sales share,Cars,EV,2011,percent,0.00989999994635582
New Zealand,Historical,EV sales,Cars,BEV,2011,Vehicles,13
New Zealand,Historical,EV stock,Cars,BEV,2011,Vehicles,27
New Zealand,Historical,EV sales,Cars,PHEV,2011,Vehicles,2
New Zealand,Historical,EV stock,Cars,PHEV,2011,Vehicles,2
New Zealand,Historical,EV stock,Cars,PHEV,2012,Vehicles,7
New Zealand,Historical,EV sales,Cars,PHEV,2012,Vehicles,5
New Zealand,Historical,EV stock,Cars,BEV,2012,Vehicles,49
New Zealand,Historical,EV sales,Cars,BEV,2012,Vehicles,22
New Zealand,Historical,EV sales share,Cars,EV,2012,percent,0.017000000923871994
New Zealand,Historical,EV stock share,Cars,EV,2012,percent,0.0026000000070780516
New Zealand,Historical,EV stock share,Cars,EV,2013,percent,0.00430000014603138
New Zealand,Historical,EV sales share,Cars,EV,2013,percent,0.01899999938905239
New Zealand,Historical,EV sales,Cars,BEV,2013,Vehicles,30
New Zealand,Historical,EV stock,Cars,BEV,2013,Vehicles,79
New Zealand,Historical,EV sales,Cars,PHEV,2013,Vehicles,6
New Zealand,Historical,EV stock,Cars,PHEV,2013,Vehicles,13
New Zealand,Historical,EV stock,Cars,PHEV,2014,Vehicles,220
New Zealand,Historical,EV sales,Cars,PHEV,2014,Vehicles,210
New Zealand,Historical,EV stock,Cars,BEV,2014,Vehicles,190
New Zealand,Historical,EV sales,Cars,BEV,2014,Vehicles,110
New Zealand,Historical,EV sales share,Cars,EV,2014,percent,0.14000000059604645
New Zealand,Historical,EV stock share,Cars,EV,2014,percent,0.01899999938905239
New Zealand,Historical,EV stock share,Cars,EV,2015,percent,0.041999999433755875
New Zealand,Historical,EV sales share,Cars,EV,2015,percent,0.20000000298023224
New Zealand,Historical,EV sales,Cars,BEV,2015,Vehicles,300
New Zealand,Historical,EV stock,Cars,BEV,2015,Vehicles,490
New Zealand,Historical,EV sales,Cars,PHEV,2015,Vehicles,200
New Zealand,Historical,EV stock,Cars,PHEV,2015,Vehicles,420
New Zealand,Historical,EV stock,Cars,PHEV,2016,Vehicles,760
New Zealand,Historical,EV sales,Cars,PHEV,2016,Vehicles,340
New Zealand,Historical,EV stock,Cars,BEV,2016,Vehicles,1600
New Zealand,Historical,EV sales,Cars,BEV,2016,Vehicles,1200
New Zealand,Historical,EV sales share,Cars,EV,2016,percent,0.5699999928474426
New Zealand,Historical,EV stock share,Cars,EV,2016,percent,0.10999999940395355
New Zealand,Historical,EV stock share,Cars,EV,2017,percent,0.25
New Zealand,Historical,EV sales share,Cars,EV,2017,percent,1.2000000476837158
New Zealand,Historical,EV sales,Cars,BEV,2017,Vehicles,2900
New Zealand,Historical,EV stock,Cars,BEV,2017,Vehicles,4600
New Zealand,Historical,EV sales,Cars,PHEV,2017,Vehicles,540
New Zealand,Historical,EV stock,Cars,PHEV,2017,Vehicles,1300
New Zealand,Historical,EV stock,Cars,PHEV,2018,Vehicles,2500
New Zealand,Historical,EV sales,Cars,PHEV,2018,Vehicles,1200
New Zealand,Historical,EV stock,Cars,BEV,2018,Vehicles,8900
New Zealand,Historical,EV sales,Cars,BEV,2018,Vehicles,4400
New Zealand,Historical,EV sales share,Cars,EV,2018,percent,1.899999976158142
New Zealand,Historical,EV stock share,Cars,EV,2018,percent,0.46000000834465027
New Zealand,Historical,EV stock share,Cars,EV,2019,percent,0.5099999904632568
New Zealand,Historical,EV sales share,Cars,EV,2019,percent,2.799999952316284
New Zealand,Historical,EV sales,Cars,BEV,2019,Vehicles,5300
New Zealand,Historical,EV stock,Cars,BEV,2019,Vehicles,13000
New Zealand,Historical,EV sales,Cars,PHEV,2019,Vehicles,1600
New Zealand,Historical,EV stock,Cars,PHEV,2019,Vehicles,4400
New Zealand,Historical,EV stock,Cars,PHEV,2020,Vehicles,5900
New Zealand,Historical,EV sales,Cars,PHEV,2020,Vehicles,1500
New Zealand,Historical,EV stock,Cars,BEV,2020,Vehicles,17000
New Zealand,Historical,EV sales,Cars,BEV,2020,Vehicles,3900
New Zealand,Historical,EV sales share,Cars,EV,2020,percent,2.799999952316284
New Zealand,Historical,EV stock share,Cars,EV,2020,percent,0.6600000262260437
New Zealand,Historical,EV stock share,Cars,EV,2021,percent,1
New Zealand,Historical,EV sales share,Cars,EV,2021,percent,3.5999999046325684
New Zealand,Historical,EV sales,Cars,BEV,2021,Vehicles,6800
New Zealand,Historical,EV stock,Cars,BEV,2021,Vehicles,26000
New Zealand,Historical,EV sales,Cars,PHEV,2021,Vehicles,3500
New Zealand,Historical,EV stock,Cars,PHEV,2021,Vehicles,9400
New Zealand,Historical,EV stock,Cars,PHEV,2022,Vehicles,19000
New Zealand,Historical,EV sales,Cars,PHEV,2022,Vehicles,9200
New Zealand,Historical,EV stock,Cars,BEV,2022,Vehicles,46000
New Zealand,Historical,EV sales,Cars,BEV,2022,Vehicles,19000
New Zealand,Historical,EV sales share,Cars,EV,2022,percent,13
New Zealand,Historical,EV stock share,Cars,EV,2022,percent,1.7999999523162842
Norway,Historical,EV stock,Cars,BEV,2010,Vehicles,2700
Norway,Historical,EV sales,Cars,BEV,2010,Vehicles,360
Norway,Historical,EV stock share,Cars,EV,2010,percent,0.11999999731779099
Norway,Historical,EV sales share,Cars,EV,2010,percent,0.2800000011920929
Norway,Historical,EV stock,Cars,PHEV,2010,Vehicles,2
Norway,Historical,EV stock,Cars,PHEV,2011,Vehicles,3
Norway,Historical,EV sales share,Cars,EV,2011,percent,1.399999976158142
Norway,Historical,EV stock share,Cars,EV,2011,percent,0.1599999964237213
Norway,Historical,EV sales,Cars,BEV,2011,Vehicles,2000
Norway,Historical,EV stock,Cars,BEV,2011,Vehicles,3900
Norway,Historical,EV stock,Cars,BEV,2012,Vehicles,8000
Norway,Historical,EV sales,Cars,PHEV,2012,Vehicles,320
Norway,Historical,EV sales,Cars,BEV,2012,Vehicles,3900
Norway,Historical,EV stock share,Cars,EV,2012,percent,0.3400000035762787
Norway,Historical,EV sales share,Cars,EV,2012,percent,3.0999999046325684
Norway,Historical,EV stock,Cars,PHEV,2012,Vehicles,340
Norway,Historical,EV stock,Cars,PHEV,2013,Vehicles,660
Norway,Historical,EV sales share,Cars,EV,2013,percent,5.800000190734863
Norway,Historical,EV stock share,Cars,EV,2013,percent,0.6299999952316284
Norway,Historical,EV sales,Cars,BEV,2013,Vehicles,7900
Norway,Historical,EV sales,Cars,PHEV,2013,Vehicles,340
Norway,Historical,EV stock,Cars,BEV,2013,Vehicles,15000
Norway,Historical,EV stock,Cars,BEV,2014,Vehicles,33000
Norway,Historical,EV sales,Cars,PHEV,2014,Vehicles,1700
Norway,Historical,EV sales,Cars,BEV,2014,Vehicles,20000
Norway,Historical,EV stock share,Cars,EV,2014,percent,1.399999976158142
Norway,Historical,EV sales share,Cars,EV,2014,percent,15
Norway,Historical,EV stock,Cars,PHEV,2014,Vehicles,2300
Norway,Historical,EV stock,Cars,PHEV,2015,Vehicles,10000
Norway,Historical,EV sales share,Cars,EV,2015,percent,22
Norway,Historical,EV stock share,Cars,EV,2015,percent,2.5999999046325684
Norway,Historical,EV sales,Cars,BEV,2015,Vehicles,26000
Norway,Historical,EV sales,Cars,PHEV,2015,Vehicles,7900
Norway,Historical,EV stock,Cars,BEV,2015,Vehicles,59000
Norway,Historical,EV stock,Cars,BEV,2016,Vehicles,83000
Norway,Historical,EV sales,Cars,PHEV,2016,Vehicles,21000
Norway,Historical,EV sales,Cars,BEV,2016,Vehicles,24000
Norway,Historical,EV stock share,Cars,EV,2016,percent,4.300000190734863
Norway,Historical,EV sales share,Cars,EV,2016,percent,29
Norway,Historical,EV stock,Cars,PHEV,2016,Vehicles,31000
Norway,Historical,EV stock,Cars,PHEV,2017,Vehicles,60000
Norway,Historical,EV sales share,Cars,EV,2017,percent,39
Norway,Historical,EV stock share,Cars,EV,2017,percent,6.5
Norway,Historical,EV sales,Cars,BEV,2017,Vehicles,33000
Norway,Historical,EV sales,Cars,PHEV,2017,Vehicles,29000
Norway,Historical,EV stock,Cars,BEV,2017,Vehicles,120000
Norway,Historical,EV stock,Cars,BEV,2018,Vehicles,160000
Norway,Historical,EV sales,Cars,PHEV,2018,Vehicles,27000
Norway,Historical,EV sales,Cars,BEV,2018,Vehicles,46000
Norway,Historical,EV stock share,Cars,EV,2018,percent,9
Norway,Historical,EV sales share,Cars,EV,2018,percent,49
Norway,Historical,EV stock,Cars,PHEV,2018,Vehicles,87000
Norway,Historical,EV stock,Cars,PHEV,2019,Vehicles,110000
Norway,Historical,EV sales share,Cars,EV,2019,percent,56
Norway,Historical,EV stock share,Cars,EV,2019,percent,12
Norway,Historical,EV sales,Cars,BEV,2019,Vehicles,60000
Norway,Historical,EV sales,Cars,PHEV,2019,Vehicles,19000
Norway,Historical,EV stock,Cars,BEV,2019,Vehicles,220000
Norway,Historical,EV stock,Cars,BEV,2020,Vehicles,340000
Norway,Historical,EV sales,Cars,PHEV,2020,Vehicles,29000
Norway,Historical,EV sales,Cars,BEV,2020,Vehicles,77000
Norway,Historical,EV stock share,Cars,EV,2020,percent,17
Norway,Historical,EV sales share,Cars,EV,2020,percent,75
Norway,Historical,EV stock,Cars,PHEV,2020,Vehicles,150000
Norway,Historical,EV stock,Cars,PHEV,2021,Vehicles,180000
Norway,Historical,EV sales share,Cars,EV,2021,percent,86
Norway,Historical,EV stock share,Cars,EV,2021,percent,22
Norway,Historical,EV sales,Cars,BEV,2021,Vehicles,110000
Norway,Historical,EV sales,Cars,PHEV,2021,Vehicles,38000
Norway,Historical,EV stock,Cars,BEV,2021,Vehicles,450000
Norway,Historical,EV stock,Cars,BEV,2022,Vehicles,590000
Norway,Historical,EV sales,Cars,PHEV,2022,Vehicles,16000
Norway,Historical,EV sales,Cars,BEV,2022,Vehicles,150000
Norway,Historical,EV stock share,Cars,EV,2022,percent,27
Norway,Historical,EV sales share,Cars,EV,2022,percent,88
Norway,Historical,EV stock,Cars,PHEV,2022,Vehicles,200000
Other Europe,Historical,EV stock,Cars,BEV,2010,Vehicles,110
Other Europe,Historical,EV sales,Cars,BEV,2010,Vehicles,21
Other Europe,Historical,EV stock share,Cars,EV,2010,percent,0.0002800000074785203
Other Europe,Historical,EV sales share,Cars,EV,2010,percent,0.002099999925121665
Other Europe,Historical,EV sales share,Cars,EV,2011,percent,0.017999999225139618
Other Europe,Historical,EV stock share,Cars,EV,2011,percent,0.0009699999936856329
Other Europe,Historical,EV sales,Cars,BEV,2011,Vehicles,180
Other Europe,Historical,EV stock,Cars,BEV,2011,Vehicles,370
Other Europe,Historical,EV stock,Cars,PHEV,2011,Vehicles,17
Other Europe,Historical,EV stock,Cars,PHEV,2012,Vehicles,98
Other Europe,Historical,EV stock,Cars,BEV,2012,Vehicles,1500
Other Europe,Historical,EV sales,Cars,PHEV,2012,Vehicles,4
Other Europe,Historical,EV sales,Cars,BEV,2012,Vehicles,750
Other Europe,Historical,EV stock share,Cars,EV,2012,percent,0.0038999998942017555
Other Europe,Historical,EV sales share,Cars,EV,2012,percent,0.07400000095367432
Other Europe,Historical,EV sales share,Cars,EV,2013,percent,0.023000000044703484
Other Europe,Historical,EV stock share,Cars,EV,2013,percent,0.0052999998442828655
Other Europe,Historical,EV sales,Cars,BEV,2013,Vehicles,220
Other Europe,Historical,EV stock,Cars,BEV,2013,Vehicles,2000
Other Europe,Historical,EV stock,Cars,PHEV,2013,Vehicles,150
Other Europe,Historical,EV stock,Cars,PHEV,2014,Vehicles,530
Other Europe,Historical,EV stock,Cars,BEV,2014,Vehicles,4000
Other Europe,Historical,EV sales,Cars,PHEV,2014,Vehicles,2
Other Europe,Historical,EV sales,Cars,BEV,2014,Vehicles,1200
Other Europe,Historical,EV stock share,Cars,EV,2014,percent,0.010999999940395355
Other Europe,Historical,EV sales share,Cars,EV,2014,percent,0.12999999523162842
Other Europe,Historical,EV sales share,Cars,EV,2015,percent,0.15000000596046448
Other Europe,Historical,EV stock share,Cars,EV,2015,percent,0.01600000075995922
Other Europe,Historical,EV sales,Cars,BEV,2015,Vehicles,1300
Other Europe,Historical,EV sales,Cars,PHEV,2015,Vehicles,140
Other Europe,Historical,EV stock,Cars,BEV,2015,Vehicles,5600
Other Europe,Historical,EV stock,Cars,PHEV,2015,Vehicles,1200
Other Europe,Historical,EV stock,Cars,PHEV,2016,Vehicles,2200
Other Europe,Historical,EV stock,Cars,BEV,2016,Vehicles,7600
Other Europe,Historical,EV sales,Cars,PHEV,2016,Vehicles,540
Other Europe,Historical,EV sales,Cars,BEV,2016,Vehicles,1500
Other Europe,Historical,EV stock share,Cars,EV,2016,percent,0.02199999988079071
Other Europe,Historical,EV sales share,Cars,EV,2016,percent,0.18000000715255737
Other Europe,Historical,EV sales share,Cars,EV,2017,percent,0.4099999964237213
Other Europe,Historical,EV stock share,Cars,EV,2017,percent,0.03400000184774399
Other Europe,Historical,EV sales,Cars,PHEV,2017,Vehicles,1800
Other Europe,Historical,EV stock,Cars,BEV,2017,Vehicles,11000
Other Europe,Historical,EV sales,Cars,BEV,2017,Vehicles,3200
Other Europe,Historical,EV stock,Cars,PHEV,2017,Vehicles,4600
Other Europe,Historical,EV sales,Cars,BEV,2018,Vehicles,6300
Other Europe,Historical,EV stock,Cars,BEV,2018,Vehicles,18000
Other Europe,Historical,EV sales,Cars,PHEV,2018,Vehicles,2300
Other Europe,Historical,EV stock,Cars,PHEV,2018,Vehicles,8500
Other Europe,Historical,EV stock share,Cars,EV,2018,percent,0.0560000017285347
Other Europe,Historical,EV sales share,Cars,EV,2018,percent,0.6700000166893005
Other Europe,Historical,EV sales share,Cars,EV,2019,percent,1.100000023841858
Other Europe,Historical,EV stock share,Cars,EV,2019,percent,0.09000000357627869
Other Europe,Historical,EV stock,Cars,PHEV,2019,Vehicles,14000
Other Europe,Historical,EV sales,Cars,PHEV,2019,Vehicles,5000
Other Europe,Historical,EV stock,Cars,BEV,2019,Vehicles,30000
Other Europe,Historical,EV sales,Cars,BEV,2019,Vehicles,11000
Other Europe,Historical,EV sales,Cars,BEV,2020,Vehicles,21000
Other Europe,Historical,EV stock,Cars,BEV,2020,Vehicles,50000
Other Europe,Historical,EV sales,Cars,PHEV,2020,Vehicles,13000
Other Europe,Historical,EV stock,Cars,PHEV,2020,Vehicles,26000
Other Europe,Historical,EV stock share,Cars,EV,2020,percent,0.15000000596046448
Other Europe,Historical,EV sales share,Cars,EV,2020,percent,3
Other Europe,Historical,EV sales share,Cars,EV,2021,percent,5.199999809265137
Other Europe,Historical,EV stock share,Cars,EV,2021,percent,0.25999999046325684
Other Europe,Historical,EV stock,Cars,PHEV,2021,Vehicles,51000
Other Europe,Historical,EV sales,Cars,PHEV,2021,Vehicles,25000
Other Europe,Historical,EV stock,Cars,BEV,2021,Vehicles,85000
Other Europe,Historical,EV sales,Cars,BEV,2021,Vehicles,35000
Other Europe,Historical,EV sales,Cars,BEV,2022,Vehicles,53000
Other Europe,Historical,EV stock,Cars,BEV,2022,Vehicles,160000
Other Europe,Historical,EV sales,Cars,PHEV,2022,Vehicles,25000
Other Europe,Historical,EV stock,Cars,PHEV,2022,Vehicles,87000
Other Europe,Historical,EV stock share,Cars,EV,2022,percent,0.47999998927116394
Other Europe,Historical,EV sales share,Cars,EV,2022,percent,7
Poland,Historical,EV sales,Cars,BEV,2010,Vehicles,15
Poland,Historical,EV sales,Cars,PHEV,2010,Vehicles,1
Poland,Historical,EV sales share,Cars,EV,2010,percent,0.004800000227987766
Poland,Historical,EV sales share,Cars,EV,2011,percent,0.014000000432133675
Poland,Historical,EV sales,Cars,BEV,2011,Vehicles,43
Poland,Historical,EV sales,Cars,BEV,2012,Vehicles,44
Poland,Historical,EV sales share,Cars,EV,2012,percent,0.017999999225139618
Poland,Historical,EV sales,Cars,PHEV,2012,Vehicles,4
Poland,Historical,EV sales,Cars,PHEV,2013,Vehicles,6
Poland,Historical,EV sales share,Cars,EV,2013,percent,0.013000000268220901
Poland,Historical,EV sales,Cars,BEV,2013,Vehicles,31
Poland,Historical,EV sales,Cars,BEV,2014,Vehicles,140
Poland,Historical,EV sales share,Cars,EV,2014,percent,0.06199999898672104
Poland,Historical,EV sales,Cars,PHEV,2014,Vehicles,61
Poland,Historical,EV sales,Cars,PHEV,2015,Vehicles,150
Poland,Historical,EV stock,Cars,BEV,2015,Vehicles,2500
Poland,Historical,EV sales,Cars,BEV,2015,Vehicles,70
Poland,Historical,EV stock share,Cars,EV,2015,percent,0.012000000104308128
Poland,Historical,EV sales share,Cars,EV,2015,percent,0.06199999898672104
Poland,Historical,EV sales share,Cars,EV,2016,percent,0.11999999731779099
Poland,Historical,EV stock share,Cars,EV,2016,percent,0.017000000923871994
Poland,Historical,EV sales,Cars,BEV,2016,Vehicles,110
Poland,Historical,EV stock,Cars,BEV,2016,Vehicles,2600
Poland,Historical,EV sales,Cars,PHEV,2016,Vehicles,400
Poland,Historical,EV sales,Cars,PHEV,2017,Vehicles,640
Poland,Historical,EV stock,Cars,BEV,2017,Vehicles,3100
Poland,Historical,EV sales,Cars,BEV,2017,Vehicles,440
Poland,Historical,EV stock share,Cars,EV,2017,percent,0.017999999225139618
Poland,Historical,EV sales share,Cars,EV,2017,percent,0.2199999988079071
Poland,Historical,EV sales share,Cars,EV,2018,percent,0.25999999046325684
Poland,Historical,EV stock share,Cars,EV,2018,percent,0.020999999716877937
Poland,Historical,EV sales,Cars,BEV,2018,Vehicles,620
Poland,Historical,EV stock,Cars,BEV,2018,Vehicles,3700
Poland,Historical,EV sales,Cars,PHEV,2018,Vehicles,760
Poland,Historical,EV sales,Cars,PHEV,2019,Vehicles,1200
Poland,Historical,EV stock,Cars,PHEV,2019,Vehicles,3800
Poland,Historical,EV stock,Cars,BEV,2019,Vehicles,5200
Poland,Historical,EV sales,Cars,BEV,2019,Vehicles,1500
Poland,Historical,EV stock share,Cars,EV,2019,percent,0.04899999871850014
Poland,Historical,EV sales share,Cars,EV,2019,percent,0.49000000953674316
Poland,Historical,EV sales share,Cars,EV,2020,percent,1.899999976158142
Poland,Historical,EV stock share,Cars,EV,2020,percent,0.07100000232458115
Poland,Historical,EV sales,Cars,BEV,2020,Vehicles,3700
Poland,Historical,EV stock,Cars,BEV,2020,Vehicles,8800
Poland,Historical,EV stock,Cars,PHEV,2020,Vehicles,8300
Poland,Historical,EV sales,Cars,PHEV,2020,Vehicles,4500
Poland,Historical,EV sales,Cars,PHEV,2021,Vehicles,9100
Poland,Historical,EV stock,Cars,PHEV,2021,Vehicles,19000
Poland,Historical,EV stock,Cars,BEV,2021,Vehicles,19000
Poland,Historical,EV sales,Cars,BEV,2021,Vehicles,7200
Poland,Historical,EV stock share,Cars,EV,2021,percent,0.18000000715255737
Poland,Historical,EV sales share,Cars,EV,2021,percent,3.700000047683716
Poland,Historical,EV sales share,Cars,EV,2022,percent,6
Poland,Historical,EV stock share,Cars,EV,2022,percent,0.3199999928474426
Poland,Historical,EV sales,Cars,BEV,2022,Vehicles,14000
Poland,Historical,EV stock,Cars,BEV,2022,Vehicles,31000
Poland,Historical,EV stock,Cars,PHEV,2022,Vehicles,30000
Poland,Historical,EV sales,Cars,PHEV,2022,Vehicles,11000
Portugal,Historical,EV sales share,Cars,EV,2010,percent,0.3199999928474426
Portugal,Historical,EV stock share,Cars,EV,2010,percent,0.014999999664723873
Portugal,Historical,EV sales,Cars,BEV,2010,Vehicles,720
Portugal,Historical,EV stock,Cars,BEV,2010,Vehicles,720
Portugal,Historical,EV stock,Cars,BEV,2011,Vehicles,910
Portugal,Historical,EV sales,Cars,BEV,2011,Vehicles,190
Portugal,Historical,EV stock share,Cars,EV,2011,percent,0.01899999938905239
Portugal,Historical,EV sales share,Cars,EV,2011,percent,0.11999999731779099
Portugal,Historical,EV sales share,Cars,EV,2012,percent,0.054999999701976776
Portugal,Historical,EV stock share,Cars,EV,2012,percent,0.023000000044703484
Portugal,Historical,EV sales,Cars,BEV,2012,Vehicles,52
Portugal,Historical,EV stock,Cars,BEV,2012,Vehicles,960
Portugal,Historical,EV stock,Cars,BEV,2013,Vehicles,1100
Portugal,Historical,EV sales,Cars,PHEV,2013,Vehicles,37
Portugal,Historical,EV sales,Cars,BEV,2013,Vehicles,170
Portugal,Historical,EV stock,Cars,PHEV,2013,Vehicles,37
Portugal,Historical,EV stock share,Cars,EV,2013,percent,0.027000000700354576
Portugal,Historical,EV sales share,Cars,EV,2013,percent,0.1899999976158142
Portugal,Historical,EV sales share,Cars,EV,2014,percent,0.14000000059604645
Portugal,Historical,EV stock share,Cars,EV,2014,percent,0.028999999165534973
Portugal,Historical,EV stock,Cars,PHEV,2014,Vehicles,46
Portugal,Historical,EV sales,Cars,BEV,2014,Vehicles,190
Portugal,Historical,EV sales,Cars,PHEV,2014,Vehicles,9
Portugal,Historical,EV stock,Cars,BEV,2014,Vehicles,1300
Portugal,Historical,EV stock,Cars,BEV,2015,Vehicles,2000
Portugal,Historical,EV sales,Cars,PHEV,2015,Vehicles,480
Portugal,Historical,EV sales,Cars,BEV,2015,Vehicles,640
Portugal,Historical,EV stock,Cars,PHEV,2015,Vehicles,530
Portugal,Historical,EV stock share,Cars,EV,2015,percent,0.05299999937415123
Portugal,Historical,EV sales share,Cars,EV,2015,percent,0.5699999928474426
Portugal,Historical,EV sales share,Cars,EV,2016,percent,0.8100000023841858
Portugal,Historical,EV stock share,Cars,EV,2016,percent,0.09000000357627869
Portugal,Historical,EV stock,Cars,PHEV,2016,Vehicles,1600
Portugal,Historical,EV sales,Cars,BEV,2016,Vehicles,810
Portugal,Historical,EV sales,Cars,PHEV,2016,Vehicles,1000
Portugal,Historical,EV stock,Cars,BEV,2016,Vehicles,2800
Portugal,Historical,EV stock,Cars,BEV,2017,Vehicles,4700
Portugal,Historical,EV sales,Cars,PHEV,2017,Vehicles,2500
Portugal,Historical,EV sales,Cars,BEV,2017,Vehicles,1900
Portugal,Historical,EV stock,Cars,PHEV,2017,Vehicles,4100
Portugal,Historical,EV stock share,Cars,EV,2017,percent,0.17000000178813934
Portugal,Historical,EV sales share,Cars,EV,2017,percent,1.899999976158142
Portugal,Historical,EV sales share,Cars,EV,2018,percent,3.5
Portugal,Historical,EV stock share,Cars,EV,2018,percent,0.3199999928474426
Portugal,Historical,EV stock,Cars,PHEV,2018,Vehicles,8000
Portugal,Historical,EV sales,Cars,BEV,2018,Vehicles,4100
Portugal,Historical,EV sales,Cars,PHEV,2018,Vehicles,3900
Portugal,Historical,EV stock,Cars,BEV,2018,Vehicles,8700
Portugal,Historical,EV stock,Cars,BEV,2019,Vehicles,16000
Portugal,Historical,EV sales,Cars,PHEV,2019,Vehicles,5800
Portugal,Historical,EV sales,Cars,BEV,2019,Vehicles,6900
Portugal,Historical,EV stock,Cars,PHEV,2019,Vehicles,14000
Portugal,Historical,EV stock share,Cars,EV,2019,percent,0.5400000214576721
Portugal,Historical,EV sales share,Cars,EV,2019,percent,5.699999809265137
Portugal,Historical,EV sales share,Cars,EV,2020,percent,14
Portugal,Historical,EV stock share,Cars,EV,2020,percent,0.8799999952316284
Portugal,Historical,EV stock,Cars,PHEV,2020,Vehicles,26000
Portugal,Historical,EV sales,Cars,BEV,2020,Vehicles,7800
Portugal,Historical,EV sales,Cars,PHEV,2020,Vehicles,12000
Portugal,Historical,EV stock,Cars,BEV,2020,Vehicles,23000
Portugal,Historical,EV stock,Cars,BEV,2021,Vehicles,37000
Portugal,Historical,EV sales,Cars,PHEV,2021,Vehicles,16000
Portugal,Historical,EV sales,Cars,BEV,2021,Vehicles,13000
Portugal,Historical,EV stock,Cars,PHEV,2021,Vehicles,41000
Portugal,Historical,EV stock share,Cars,EV,2021,percent,1.399999976158142
Portugal,Historical,EV sales share,Cars,EV,2021,percent,20
Portugal,Historical,EV sales share,Cars,EV,2022,percent,22
Portugal,Historical,EV stock share,Cars,EV,2022,percent,2
Portugal,Historical,EV stock,Cars,PHEV,2022,Vehicles,57000
Portugal,Historical,EV sales,Cars,BEV,2022,Vehicles,18000
Portugal,Historical,EV sales,Cars,PHEV,2022,Vehicles,16000
Portugal,Historical,EV stock,Cars,BEV,2022,Vehicles,54000
Rest of the world,Historical,Electricity demand,Cars,EV,2010,GWh,0.10000000149011612
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,0.00006399999983841553
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",3.700000047683716
Rest of the world,Historical,Electricity demand,Cars,EV,2011,GWh,730
Rest of the world,Historical,EV stock share,Cars,EV,2011,percent,0.000037000001611886546
